Tema,Año,Mes,EntidadFederativa,UnidadesVehicularesElectricas,UnidadesVehicularesHibridasPlugin1,UnidadesVehicularesHibridas2,Total
Venta_de_vehiculos_hibridos_y_electricos,2017,Junio,Chiapas,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2017,Junio,Nayarit,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2017,Junio,Tabasco,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2017,Junio,Zacatecas,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2017,Julio,Campeche,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2017,Julio,Colima,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2017,Julio,Tlaxcala,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2017,Agosto,Baja_California Sur,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2017,Agosto,Campeche,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2017,Agosto,Guerrero,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2017,Agosto,Nayarit,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2017,Septiembre,Campeche,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2017,Septiembre,Durango,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2017,Septiembre,Guerrero,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2017,Septiembre,Tabasco,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2017,Septiembre,Zacatecas,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2017,Octubre,Aguascalientes,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2017,Octubre,Baja_California Sur,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2017,Octubre,Colima,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2017,Octubre,Durango,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2017,Octubre,Guerrero,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2017,Octubre,Zacatecas,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2017,Noviembre,Tabasco,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2017,Diciembre,Campeche,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2018,Enero,Baja_California Sur,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2018,Enero,Chiapas,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2018,Febrero,Guerrero,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2018,Abril,Chiapas,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2018,Abril,Tabasco,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2018,Julio,Baja_California Sur,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2018,Julio,No especificado,1,0,0,1
Venta_de_vehiculos_hibridos_y_electricos,2018,Agosto,Campeche,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2018,Agosto,Chiapas,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2018,Agosto,Nayarit,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2018,Septiembre,Nayarit,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2019,Enero,Campeche,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2019,Marzo,Campeche,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2019,Marzo,Nayarit,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2019,Mayo,Durango,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2019,Septiembre,Campeche,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2019,Septiembre,Nayarit,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2019,Octubre,Nayarit,0,0,1,1
Venta_de_vehiculos_hibridos_y_electricos,2016,Enero,Guerrero,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2016,Enero,Nayarit,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2016,Enero,Queretaro_de_Arteaga,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2016,Enero,Quintana Roo,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2016,Enero,San_Luis_Potosi,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2016,Enero,Tabasco,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2016,Enero,Tamaulipas,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2016,Enero,Zacatecas,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2016,Enero,No especificado,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2016,Febrero,Baja_California,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2016,Febrero,Baja_California Sur,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2016,Febrero,Campeche,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2016,Febrero,Guerrero,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2016,Febrero,Michoacan_de_Ocampo,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2016,Febrero,Morelos,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2016,Febrero,Nayarit,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2016,Febrero,Tamaulipas,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2016,Febrero,Tlaxcala,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2016,Febrero,Zacatecas,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2016,Febrero,No especificado,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2016,Marzo,Guerrero,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2016,Marzo,No especificado,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2016,Abril,Campeche,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2016,Abril,Tabasco,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2016,Agosto,Quintana Roo,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2016,Noviembre,Tabasco,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2016,Diciembre,Colima,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2017,Enero,Nayarit,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2017,Enero,Tlaxcala,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2017,Febrero,Guerrero,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2017,Febrero,Nayarit,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2017,Marzo,Nayarit,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2017,Abril,Nayarit,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2017,Mayo,Campeche,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2017,Mayo,Chiapas,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2017,Mayo,Nayarit,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2017,Mayo,Zacatecas,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2017,Junio,Campeche,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2017,Julio,Aguascalientes,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2017,Julio,Nayarit,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2017,Agosto,Tabasco,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2017,Septiembre,Aguascalientes,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2017,Septiembre,Chiapas,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2017,Septiembre,Nayarit,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2017,Octubre,Campeche,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2017,Octubre,Nayarit,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2017,Noviembre,Chiapas,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2017,Noviembre,Guerrero,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2017,Diciembre,Durango,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2017,Diciembre,Nayarit,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2017,Diciembre,Zacatecas,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2018,Enero,Campeche,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2018,Enero,Guerrero,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2018,Enero,Nayarit,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2018,Febrero,Nayarit,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2018,Marzo,Campeche,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2018,Marzo,Nayarit,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2018,Mayo,Nayarit,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2018,Junio,Nayarit,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2018,Julio,Nayarit,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2018,Agosto,No especificado,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2018,Septiembre,No especificado,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2018,Octubre,No especificado,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2018,Noviembre,Nayarit,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2018,Noviembre,No especificado,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2018,Diciembre,No especificado,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2019,Enero,No especificado,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2019,Febrero,No especificado,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2019,Marzo,No especificado,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2019,Abril,Campeche,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2019,Abril,No especificado,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2019,Mayo,Nayarit,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2019,Mayo,No especificado,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2019,Junio,No especificado,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2019,Julio,Nayarit,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2019,Julio,No especificado,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2019,Agosto,Nayarit,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2019,Agosto,No especificado,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2019,Septiembre,No especificado,0,0,0,0
Venta_de_vehiculos_hibridos_y_electricos,2019,Octubre,No especificado,0,0,0,0
